recordUid,recordTimestamp,spacesTenantId,spacesTenantName,partnerTenantId,eventType,id,time,x,y,confidence,deviceType,floor
event-1025ad23,1711027973258,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027971000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-3029eb,1711027973846,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711027971000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-1e37addf,1711027973848,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027971000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-d9f32738,1711027974685,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711027971000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-9851e3d,1711027974996,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027973000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-592f5107,1711027976175,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027973000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-760cca3e,1711027977563,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027975000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-ce264800,1711027977565,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711027975000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-be098790,1711027977868,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027975000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-c7fe15ed,1711027979223,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027977000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-49979f40,1711027979564,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-fc8a377a,1711027979633,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-ea033338,1711027979634,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-d90b250,1711027979578,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-9b192859,1711027979872,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-ffb80b05,1711027979895,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027977000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-b4a35ed8,1711027979897,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711027977000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-17dc0a7d,1711027980548,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027977000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-793df94d,1711027980869,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711027979000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-b5fe19ab,1711027981702,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027979000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-52c49b10,1711027982044,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,,
event-4e9252b7,1711027983248,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027981000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-13579dab,1711027983851,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711027981000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-c47ecbc8,1711027983853,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027981000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-49567fca,1711027984093,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,USER_PRESENCE,,,,,,,
event-5ef9d3ce,1711027984118,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,USER_PRESENCE,,,,,,,
event-b3e07ed9,1711027984119,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,USER_PRESENCE,,,,,,,
event-e98fe3d3,1711027984861,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027981000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-1444c638,1711027985064,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027981000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-aaca2a12,1711027986040,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,,
event-34d07322,1711027986162,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711027984000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-8eb48395,1711027986428,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027984000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-ede031dc,1711027986935,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711027984000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-20ba314d,1711027987503,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027984000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-855bd685,1711027989112,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027987000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-6b31658c,1711027989867,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711027987000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-5c4b2267,1711027991002,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027987000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-aca7de1b,1711027992628,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711027990000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-99c4d3c,1711027993258,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027990000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-cc959c85,1711027993775,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027993000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-a04ed12d,1711027994990,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027993000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-21d8a238,1711027993819,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,,
event-8064426c,1711027996081,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711027993000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-cc41541e,1711027996182,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027993000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-76ab2773,1711027996628,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-52bdb261,1711027997680,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027995000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-31646d40,1711027998042,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027995000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-b2d98b48,1711027998968,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711027997000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-b4dd991,1711027999825,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027997000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-66f4463b,1711028000693,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-108ea859,1711028001021,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027999000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-fef5c5d8,1711028001022,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711027999000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-4b67ee0d,1711028001227,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-5f0f86b0,1711028002371,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-9bb7c648,1711028002416,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027999000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-61f74173,1711028003298,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028001000.0,229.8,94.6,40.0,IOT_BLE_DEVICE,1st Floor
event-33d74235,1711028003357,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028001000.0,229.8,94.6,40.0,IOT_BLE_DEVICE,1st Floor
event-d075c38d,1711028004119,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-f3a86c19,1711028004593,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028001000.0,229.8,94.6,40.0,IOT_BLE_DEVICE,1st Floor
event-3e4f6882,1711028004646,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028001000.0,229.8,94.6,40.0,IOT_BLE_DEVICE,1st Floor
event-cf7a4e17,1711028006124,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028004000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-57471b7,1711028006343,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028004000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-673fe8e0,1711028006948,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028006000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-39b175a6,1711028008256,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028006000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-e6da7cb5,1711028008386,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,,
event-fec9e995,1711028008880,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028006000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-cb46ca73,1711028009674,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028008000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-ab87b179,1711028010267,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028008000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-f0a8901e,1711028010615,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028008000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-ddb3a665,1711028010617,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028008000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-fe24715e,1711028011759,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028009000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-52f8cdb1,1711028012619,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-db00a539,1711028013077,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028009000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-dd62a7b9,1711028013644,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028012000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-d2b7ff1e,1711028013743,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028012000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-583b0fda,1711028015142,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028012000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-dc15619,1711028016424,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028013000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-423ec446,1711028016812,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028013000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-6ee6dfeb,1711028016813,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028013000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-56c69155,1711028018304,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,,
event-5ecdd1b2,1711028019407,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028017000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-be0f2911,1711028019679,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028017000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-47c370da,1711028021286,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028017000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-8982bb3b,1711028021868,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028017000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-cc7d40ab,1711028022517,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028021000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-48b55e8c,1711028023347,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028021000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-539b9368,1711028023907,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028021000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-f8760be8,1711028025201,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028023000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-e3e5ddd1,1711028026138,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028023000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-2bdf8f9b,1711028026497,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028025000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-6bfffa,1711028027739,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028025000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-cdacdb83,1711028027860,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028025000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-5c2205c1,1711028028148,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028025000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-b0dd5a3c,1711028029523,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-5b015761,1711028029508,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028027000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-40a97662,1711028029616,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028027000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-2c37196a,1711028030494,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028027000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-556a0cde,1711028030826,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028029000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-c7628110,1711028031834,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028029000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-42fd8e44,1711028032055,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028029000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-a2679cee,1711028032451,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028029000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-23d62b42,1711028032863,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028029000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-5ae91b4b,1711028033526,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-c03159e5,1711028033528,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-94d87749,1711028033763,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028031000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-ca719fb7,1711028033944,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-d1387454,1711028033980,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-1b761394,1711028033445,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,,
event-bbec5d4e,1711028033838,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,,
event-878d955e,1711028033838,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,,
event-636dfda8,1711028034855,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028031000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-97fb6935,1711028034921,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,,
event-67ec100f,1711028036200,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028033000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-dd7cfedd,1711028036949,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028033000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-d1a3e082,1711028038038,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028036000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-e13d000,1711028038562,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028036000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-d4ca9716,1711028039141,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028036000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-eaecc37f,1711028040686,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028038000.0,229.8,94.6,40.0,IOT_BLE_DEVICE,1st Floor
event-415c4e01,1711028040996,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028038000.0,229.8,94.6,40.0,IOT_BLE_DEVICE,1st Floor
event-5f44aa80,1711028041101,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028038000.0,229.8,94.6,40.0,IOT_BLE_DEVICE,1st Floor
event-86649ac6,1711028041940,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028040000.0,237.0,97.0,32.0,IOT_BLE_DEVICE,1st Floor
event-85409985,1711028042934,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028040000.0,237.0,97.0,32.0,IOT_BLE_DEVICE,1st Floor
event-9fdc0a35,1711028043252,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028040000.0,237.0,97.0,32.0,IOT_BLE_DEVICE,1st Floor
